;prot_id;template_code;date_of_lesson;org_id;teacher_id;observer_id;curator_id;class;satisfaction;wish_to_change;pupils_all;pupils_strong;pupils_middle;pupils_weak;interactions_all;interactions_strong;interactions_middle;interactions_weak;attention_all;attention_strong;attention_middle;attention_weak;teacher_comments;group;level;days;period;day_of_period;interval;scope;pupils_m;pupils_d;attention_m;attention_d;interactions_m;interactions_d;vector_interact;vector_intention;vector_attention
1599;1638;П3.3;10.03.2022;84;565;566;564;;;;3.0;2.0;0.0;1.0;;0.0;0.0;0.0;3.0;2.0;0.0;1.0;Не совсем удолетворена.Нужно задавать больше репродуктивных вопросов.;Тип вопросов;3;55;1;55;1.0;1.0;0.6666666666666666;0.4714045207910317;0.6666666666666666;0.4714045207910317;;;;0.0;
1600;1639;П3.3;10.03.2022;84;566;565;564;;;;6.0;2.0;3.0;1.0;;0.0;0.0;0.0;6.0;2.0;3.0;1.0;Удовлетворена. Учащийся вместо молчания пытается ответить на вопрос, пусть робко и неуверенно, но с помощью учителя находит верный путь. Продолжаем учить учеников отвечать при помощи плакатов-помощников.;Тип вопросов;3;55;1;55;1.0;1.0;0.5833333333333334;0.3435921354681384;0.5833333333333334;0.3435921354681384;;;;0.0;
1601;1615;П3.3;11.03.2022;88;573;574;572;;;;6.0;2.0;2.0;2.0;;0.0;0.0;0.0;6.0;2.0;2.0;2.0;В результате наблюдений было выявлено, что Олег (Мишень 1) старается отвечать, ученик Вадим (Мишень 2) отвечает только с помошью учителя или вообще не отвечает.;Тип вопросов;3;56;1;56;7.0;1.0;0.5;0.408248290463863;0.5;0.408248290463863;;;;0.0;
1602;343;П3.3;16.03.2022;99;680;678;674;;;;5.0;3.0;2.0;0.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;Уроком довольны. Класс активен. Ребята внимательны.Вопросы интересные.;Тип вопросов;3;61;1;61;6.0;0.4;0.8;0.2449489742783178;0.5;0.0;;;;0.30000000000000004;
1603;805;П3.3;17.03.2022;100;688;687;689;;;;16.0;9.0;4.0;3.0;;0.0;0.0;0.0;11.0;6.0;4.0;1.0;Часть обучающихся к концу урока втянулись в работу. Сильные выдерживают темп в течении всего урока. Слабые учащиеся к концу урока устали, но напряжение прошло. Важно менять виды деятельности.;Тип вопросов;3;62;1;62;6.0;0.6875;0.6875;0.3903123748998999;0.7272727272727273;0.3277773886785445;;;;-0.03977272727272729;
1604;348;П3.3;17.03.2022;99;678;680;674;;;;5.0;3.0;2.0;0.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;Урок удовлетворительный.;Тип вопросов;3;62;1;62;6.0;0.4;0.8;0.2449489742783178;0.5;0.0;;;;0.30000000000000004;
1605;247;П3.3;17.03.2022;114;818;823;819;;;;2.0;0.0;2.0;0.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;Удовлетворена. Продуктивные вопросы действуют на активность класса. Есть улучшение в учёбе. Интереснее отвечать на продуктивные вопросы .В классе возник момент здоровой конкуренции. ;Тип вопросов;3;62;1;62;5.0;1.0;0.5;0.0;0.5;0.0;;;;0.0;
1606;252;П3.3;17.03.2022;114;823;818;819;;;;2.0;0.0;2.0;0.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;Репродуктивных вопросов наконец-то стало меньше!! Я удовлетворена ситуацией на уроке, потому что есть улучшение и у меня и у учеников. Они становятся активнее. Урок для них становится интереснее . Цель- продолжать работу над постановкой продуктивных вопросов.;Тип вопросов;3;62;1;62;5.0;1.0;0.5;0.0;0.5;0.0;;;;0.0;
1607;904;П3.3;21.03.2022;114;821;820;819;;;;3.0;0.0;2.0;1.0;;0.0;0.0;0.0;3.0;0.0;2.0;1.0;Да.  Цель оставляю прежней- Ребёнку со статусом ОВЗ  ( он не мишень)  - выполнять продуктивное задание. Продолжу работу над подготовкой специальнх заданий продуктивного характера для ребёнка со статусом ОВЗ. Хочу его развивать и активизировать;Тип вопросов;3;66;1;66;3.0;1.0;0.3333333333333333;0.23570226039551584;0.3333333333333333;0.23570226039551584;;;;0.0;
1608;241;П3.3;22.03.2022;114;820;821;819;;;;2.0;0.0;2.0;0.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;Нет полного удовлетворения. Цель- работать над увеличением продуктивных вопросов оставляю для себя важной,вне зависимости от того,присутствует у меня кто на уроке или нет. Буду лучше продумывать задания к урокам.;Тип вопросов;3;67;1;67;4.0;1.0;0.5;0.0;0.5;0.0;;;;0.0;
1609;1644;П3.3;30.03.2022;111;801;802;792;;;;22.0;7.0;7.0;8.0;;0.0;0.0;0.0;16.0;6.0;6.0;4.0;"Удовлетворение частичное.  Необходимо дробить вопросы для слабых обучающихся, предварительно спросив более сильных обучающихся на первую часть ""раздробленного вопроса"". Дозировать время ответа.";Тип вопросов;3;75;1;75;21.0;0.7272727272727273;0.4772727272727273;0.41223538970947854;0.5625;0.3903123748998999;;;;-0.08522727272727271;
1610;1645;П3.3;30.03.2022;111;802;801;792;;;;22.0;7.0;7.0;8.0;;0.0;0.0;0.0;22.0;7.0;7.0;8.0;Удовлетворение частичное.  Для слабых обучающихся необходимо начинать с репродуктивных вопросов, при переходе на продуктивные вопросы давать подсказки или выбор ответа. Давать определенное время для ответа.;Тип вопросов;3;75;1;75;21.0;1.0;0.4772727272727273;0.41223538970947854;0.4772727272727273;0.41223538970947854;;;;0.0;
1611;1646;П3.3;30.03.2022;129;752;753;757;;;;14.0;3.0;5.0;6.0;;0.0;0.0;0.0;12.0;3.0;3.0;6.0;Дать возможность ученикам отвечать на вопросы письменно. Работая в паре отвечать на вопросы на листочках-подсказках.;Тип вопросов;3;75;1;75;15.0;0.8571428571428571;0.39285714285714285;0.38630906522828456;0.375;0.414578098794425;;;;0.01785714285714285;
1612;1647;П3.3;30.03.2022;129;753;752;757;;;;8.0;2.0;3.0;3.0;;0.0;0.0;0.0;8.0;2.0;3.0;3.0;"Продуктивные вопросы составляют сами ученики из ""заготовок вопроса"". Работая в парах строят цепочку из вопросов.";Тип вопросов;3;75;1;75;15.0;1.0;0.4375;0.3903123748998999;0.4375;0.3903123748998999;;;;0.0;
1613;1650;П3.3;31.03.2022;75;497;498;496;;;;2.0;0.0;0.0;2.0;;0.0;0.0;0.0;2.0;0.0;2.0;0.0;удовлетворена, цель для дальнейшей работы- активность детей при ответе на продуктивные вопросы. Пока думаю, как можно этого достичь;Тип вопросов;3;76;1;76;28.0;1.0;0.0;0.0;0.5;0.0;;;;-0.5;
1614;1651;П3.3;31.03.2022;75;498;497;496;;;;1.0;1.0;0.0;0.0;;0.0;0.0;0.0;1.0;1.0;0.0;0.0;удовлетворён;Тип вопросов;3;76;1;76;28.0;1.0;1.0;0.0;1.0;0.0;;;;0.0;
1615;923;П3.3;06.04.2022;101;653;654;650;;;;19.0;5.0;9.0;5.0;;0.0;0.0;0.0;13.0;4.0;4.0;5.0;"Уроком осталась не совсем довольна. Считаю, что уделила мало времени своим ""мишеням""";Тип вопросов;3;82;1;82;2.0;0.6842105263157895;0.5;0.3627381250550058;0.46153846153846156;0.41424344670265417;;;;0.038461538461538436;
1616;749;П3.3;08.04.2022;121;905;906;909;;;;18.0;4.0;10.0;4.0;;0.0;0.0;0.0;9.0;4.0;4.0;1.0;Уроком удовлетворена, но считаю, что необходимо создавать для слабых учеников, учеников - мешеней ситуацию успеха, комметрировать каждый их ответ, давать полную оценку сказанного.;Тип вопросов;3;84;1;84;17.0;0.5;0.5;0.3333333333333333;0.6666666666666666;0.3333333333333333;;;;-0.16666666666666663;
1617;865;П3.3;12.04.2022;129;758;759;751;;;;11.0;3.0;4.0;4.0;;0.0;0.0;0.0;11.0;3.0;4.0;4.0;Увеличилось количество вопросов. Мишени отвечали на репродуктивные вопросы, работали активнее. Наряду с репродуктивными начали отвечать на продуктивные вопросы.;Тип вопросов;3;88;1;88;5.0;1.0;0.45454545454545453;0.3962635403218794;0.45454545454545453;0.3962635403218794;;;;0.0;
1618;1641;П3.3;12.04.2022;111;797;798;790;;;;19.0;5.0;10.0;4.0;;0.0;0.0;0.0;12.0;4.0;7.0;1.0;Уроком удовлетворена. Хотелось бы, чтобы слабые дети работали самостоятельно и могли отвечать на продуктивные вопросы. Чтобы достичь цели, буду давать дифференцированные задания и вопросы.;Тип вопросов;3;88;1;88;6.0;0.631578947368421;0.5263157894736842;0.3431159160632973;0.625;0.2975595178559521;;;;-0.09868421052631582;
1619;155;П3.3;12.04.2022;125;842;841;843;;;;18.0;8.0;8.0;2.0;;0.0;0.0;0.0;12.0;5.0;5.0;2.0;;Тип вопросов;3;88;1;88;42.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.625;0.36084391824351614;;;;0.04166666666666663;
